Text,Label
"دوربین های , , و را می توانیم در یک دسته ، و مدل های و را در دسته ی دیگر قرار دهیم .",0
گوشیه خیلی خوبیه و یه غول اندرویدی محسوب میشه و افزایش رم هم به کاربری و امکانانش افزوده ولی کیفیت ساخت بدنه گوشی حس خوبی به ادم نمیده,0
در آخر باید بگم یک گوشی ماندگار و قدرتمند هست و یکی از بهترین گوشی های اندروید حال حاضر موجود در بازار .,2
در ضمن کمینه ی فاصله ی کانونی این لنز در مود ماکرو سانتی متر است که فوق العاده می باشد .,2
از هر نظر از بهتره من هر دوتاشونم دارم .,1
این گوشی امکاناتش دقیقا برابری میکنه با .,0
ولی به نظر من یکی از کار های خوبی که کره ای ها در سامسونگ انجام دادن تولید همین گوشی بود .,1
چون آیپاد تاچ نازک و سبک بود و راحت می افتاد و معمولا صفحه ش می شکست مثل مال خودم !,0
محیط سیستم عامل کاملا روان است و کاربران کوچک ترین کاهش سرعتی هنگام کار کردن و سو یچ کردن بین برنامه های مختلف مشاهده نخواهند کرد .,1
ممنون,0
تجربه من به شما برای انتخاب گوشی هیچ وقت سرعت پردازنده گوشی رو فدای هیچ چیز دیگه ای نکنین,0
کیفیت دوربین عالی .,2
وجود قلم در کنار این تبلت به شما این امکان را می دهد که استفاده از قلم و کاغذ را کنار گذاشته و تمامی نیاز های خود به نوت برداری را ، با همین تبلت بر طرف سازید .,1
طراحی این گوشی بسیار زیبا و خوش دست بوده و به دلیل وزن بسیار سبکی که دارد ، نگه داشتن آن در دست بسیار لذت بخش است .,2
این گوشی با توجه به سخن متخصصین سایت دیجی کالا و همچنین کاربرای عزیزی که این گوشی رو در اختیار دارند و از عملکرد اون آگاهند به واقع یک ابر گوشی در بین گوشی های هوشمنده و یکی از محبوبترین گوشی های همراه در دنیا .,2
رو به راحتی باز می کنه .,1
گوشی عالی ای بود ولی با این قیمت میتونی یک بخری که هسته ای تگرا هست .,1
سلام به همه .,0
منتظر شماست !,0
تنها بر روی لبه سمت راست دستگاه ، کلیدهای پاور و کنترل صدا قرار دارند .,0
سلام من ماه هست که از این گوشی استفاده میکنم قبلش بگم که من قبل از اینکه این گوشی رو خریداری کنم از گوشی های سامسونگ خوشم نمی اومد تا وقتی که گوشی گالکسی اس رو دیدم و تجربه کردم البته وقتی اون رو به اندروید ارتقاع دادم باورم نمی شد که این همون گوشیه چون واقعا از نظر گرافیکی جالب تر شده بود و .,0
وب کم این نوت بوک ها رزولوشن را ارایه می دهد که رزولوشن چندان بالایی نیست ولی به هر صورت برای مکالمه های ویدیویی مناسب است .,1
قسمت اصلی نرم افزاری که لازم است به آن اشاره کنیم ، مرورگر اینترنتی است که واقعا یک مرورگر اینترنتی بی نقص است .,1
باتری موجود در این تبلت میلی آمپری بوده و قابلیت شارژدهی الی ساعت را دارد که متناسب با ساعت حضور دانش آموزان در کلاس درس می باشد .,0
سیستم عامل سیستم عامل تبلت اندروید است .,0
"ولی در کل بنظرم با توجه به قیمتش , انتخاب مناسبی هست .",1
به کمک این سخت افزار قدرمند ، محیط کاربری بسیار روان است ، هیچگونه کاهش سرعت و یا به اصطلاح ی در آن مشاهده نکردیم .,2
سلام .,0
نرم افزار به طور پیش فرض از سیستم عامل نسخه استفاده می کند ولی اپل به خریداران این لپ تاپ ، امکان ارتقا به را به صورت رایگان فراهم کرده است .,1
سلام دوستان من این گوشی را روزه خریدم آندروید داره وای فای هم بعد از روز استفاده از کار افتاد و با سیم کارت کار نمیکنه آپدیت هم نکرده بودم باتریش ضعیفه هرچند هر گوشی دیگه ای در این رده با این صفحه نمایش بزرگ و سی پی یو زیاد باتریش بیشتر از روز جواب نمیده و انتظار بیشتر از روز را از این قبیل گوشی ها نداشته باشید .,-1
درست همانند این دوربین هم توانایی ضبط ویدیویی با سرعت فریم بر ثانیه با صدای استریو و فرمت .,0
در مجموع این دستگاه برای مصارف خانگی و تا حدودی اداری بسیار مناسب است و می تواند تمامی نیازهای شما را به دستگاه های پرینتر ، کپی ، اسکن و فکس برطرف سازد .,1
اما عکس سانتی متر بر روی یک صفحه ی حدود ثانیه به طول انجامید .,0
از قابلیت های جدیدی که به دوربین اضافه کرده است این است که شما می توانید در حین فیلم برداری عکس برداری کرده و یا حتی از فیلم های گرفته شده عکس برداری کنید .,1
تو خریدش شک نکنید .,1
یعنی تقریبا گرم سنگین تر از اما ایسوس در مدل جدید ، با تغییر طراحی داک و سیستم قرارگیری گوشی داخل آن ، توانسته است وزن داک را بیش از گرم کاهش داده و هنگامی که را داخل داک آن قرار می دهید ، وزن کلی دستگاه تنها گرم خواهد بود .,0
